"model_name","src_path","is_parsed","ref_resolving_error","syntax_error","error_codes"
"Primary","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ThreeMileIsland/packages/Primary.aadl","false","0","1","[org.osate.xtext.aadl2.with_not_used]"
"AlternateBrakeSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/AlternateBrakeSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"AlternateBrakeSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/AlternateBrakeSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"SensorSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/SensorSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"Reactor_Temp_Ctrl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/Sensor_Example/Reactor_Temp_Ctrl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"Reactor_Temp_Ctrl","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/Sensor_Example/Reactor_Temp_Ctrl.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"FCS","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/QFCS_V3/packages/FCS.aadl","true","0","0","[]"
"OrGate","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/OrGate.aadl","true","0","0","[]"
"MonitorSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v2/packages/MonitorSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"valves","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ARP4761_annex/simple/valves.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"valves","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ARP4761_annex/simple/valves.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"valves","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ARP4761_annex/simple/valves.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"Channel","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v2/packages/Channel.aadl","false","10","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"SwitchGate","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v2/packages/SwitchGate.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"WheelPairCommandSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/WheelPairCommandSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"WheelPairCommandSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/WheelPairCommandSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"WheelPairCommandSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/WheelPairCommandSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"WheelPairCommandSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/WheelPairCommandSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"WheelPairCommandSystem","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/WheelPairCommandSystem.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"OSAS_S_110","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/QFCS_V3/packages/OSAS_REQS/OSAS_S_110.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"platform","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ARP4761_props/simple/platform.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"platform","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ARP4761_props/simple/platform.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Secondary","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ThreeMileIsland/packages/Secondary.aadl","true","0","0","[]"
"Wheel","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v2/packages/Wheel.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"BSCU","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/WBS_arch4_v3/packages/BSCU.aadl","false","0","1","[]"
"functional::main","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ARP4761_props/advanced/functional/main.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"functional::main","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AMASE/examples/ARP4761_props/advanced/functional/main.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Crazyflie_functional","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/Crazyflie/models/crazyflie_functional.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Crazyflie_Final","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/Crazyflie/models/crazyflie_final.aadl","true","5","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Crazyflie_Hardware","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/Crazyflie/models/crazyflie_hardware.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Crazyflie_System","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/Crazyflie/models/crazyflie_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/Crazyflie/library/processor_properties.aadl","false","3","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/Crazyflie/library/bus_properties.aadl","false","6","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"DataView","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/DataModellingTools/tests-coverage/DataView.aadl","true","0","10","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/DataModellingTools/tests-coverage/mini_cv.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/DataModellingTools/tests-coverage/ConcurrencyView.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/DataModellingTools/tests-coverage/mini_cv_vhdl.aadl","false","0","2","[org.eclipse.xtext.diagnostics.Diagnostic.Syntax]"
"AvionicsSubsystemFlow","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/avionics-display/AvionicsSubsystemFlow.aadl","true","10","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"AvionicsSubsystemFlow","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/avionics-display/AvionicsSubsystemFlow.aadl","true","10","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"AvionicsSubsystemFlow","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/avionics-display/AvionicsSubsystemFlow.aadl","true","10","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"AvionicsSubsystemFlow","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/avionics-display/AvionicsSubsystemFlow.aadl","true","10","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"AvionicsSubsystemFlow","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/avionics-display/AvionicsSubsystemFlow.aadl","false","10","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"issue236","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue236/test.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking, org.osate.xtext.aadl2.with_not_used]"
"plugin_issue024","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-plugins/issue024/test.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sampleWork","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/flowlatencyexamples/sampleWork.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"AircraftControl_pkg","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/E_EnabledAircraft_Security/AADL_Models/AircraftControl_pkg.aadl","true","0","0","[]"
"figure53","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/EMV2TR_Test_Files/figure53_54.aadl","true","0","0","[]"
"issue317","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue317/issue317.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"avionics_subsystems","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/avionics-display/avionics_subsystems.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"PullProtocols","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/flowlatencyexamples/PullProtocols.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"bscu","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/ARP4761/simple/bscu.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"bscu","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/ARP4761/simple/bscu.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"bscu","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/ARP4761/simple/bscu.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"bscu","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/ARP4761/simple/bscu.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"bscu","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/ARP4761/simple/bscu.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"plugins_issue002","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-plugins/issue002/issue02.aadl","true","0","0","[]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue241/test.aadl","false","0","1","[]"
"internal_features","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/internal-features/internal-features01.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"SimpleThreadLatency","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/flowlatencyexamples/SimpleThreadLatency.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"dm::legacy::integration","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/display-manager/initial-model/integration.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"dm::legacy::integration","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/display-manager/initial-model/integration.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"dm::legacy::integration","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/display-manager/initial-model/integration.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"speed_regulation::integration","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/speed-regulation/model/integration.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"speed_regulation::integration","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/speed-regulation/model/integration.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"speed_regulation::integration","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/speed-regulation/model/integration.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"issue277","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue277/test.aadl","true","0","0","[]"
"issue279","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue279/test.aadl","true","6","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"issue324","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue324/issue324.aadl","true","0","0","[]"
"Multi_Core_Simple2","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/multi-core/simple2.aadl","true","6","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Multi_Core_Simple2","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/multi-core/simple2.aadl","true","6","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"issue164","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue164/issue164.aadl","true","0","0","[]"
"TransportAircraftOperationalSystem_Generic","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/E_EnabledAircraft_Security/AADL_Models/TransportAircraft/TransportAircraftOperationalSystem_Generic.aadl","true","0","0","[]"
"FHAExample","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/error-model/FHA/FHAExample.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue479/property_set_479.aadl","false","0","1","[]"
"latency_cs::functional","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/latency-case-study/functional.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ThreeStateDualFGS","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/error-model/DualFGS/ThreeStateDualFGS.aadl","true","0","0","[]"
"test","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue228/testfgconn.aadl","true","0","1","[]"
"test","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue228/testfgconn.aadl","true","0","1","[]"
"test","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue228/testfgconn.aadl","false","0","1","[]"
"hiphops","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/error-model/composite-model/hiphops.aadl","true","0","0","[]"
"hiphops","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/error-model/composite-model/hiphops.aadl","true","0","0","[]"
"agree_basic1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/agree/agree_basic1.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"agree_basic1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/agree/agree_basic1.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"agree_basic1","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/agree/agree_basic1.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"robot_emv2only","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/robot/full-emv2/robot.aadl","true","1","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"robot_emv2only","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/robot/full-emv2/robot.aadl","true","1","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"featurearray","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/feature-array/featurearray.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"featurearray","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/feature-array/featurearray.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"featurearray","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/feature-array/featurearray.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"featurearray","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/feature-array/featurearray.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"featurearray","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/feature-array/featurearray.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/bugtrack-core/issue459/ps459.aadl","false","3","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"unhandled_faults3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/error-model/UnhandledFaults/test3.aadl","true","1","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"unhandled_faults3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/error-model/UnhandledFaults/test3.aadl","true","1","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"unhandled_faults3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/error-model/UnhandledFaults/test3.aadl","true","1","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ConditionalFlows","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/error-model/Basic/ConditionalFlows.aadl","true","1","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"testfgconndirection","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/core-tests/testfgconndirection.aadl","true","0","1","[]"
"testfgconndirection","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/core-tests/testfgconndirection.aadl","false","0","1","[]"
"TransportAircraft_Generic","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/E_EnabledAircraft_Security/AADL_Models/TransportAircraft/TransportAircraft_Generic.aadl","true","0","0","[org.osate.xtext.aadl2.with_not_used]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/core-examples/avionics-display/RockwellCollins.aadl","false","5","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"variable_scope","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/code-patterns/variable-scope/variable-scope.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"variable_scope","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/code-patterns/variable-scope/variable-scope.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"variable_scope","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/code-patterns/variable-scope/variable-scope.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"variable_scope","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/examples/code-patterns/variable-scope/variable-scope.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
